country_order,year,country_index,gdp_lag_1,gdp_lag_2,temperature_change_from_co2_lag_1,temperature_change_from_co2_lag_2,cement_co2_lag_1,cement_co2_lag_2,coal_co2_lag_1,coal_co2_lag_2,flaring_co2_lag_1,flaring_co2_lag_2,gas_co2_lag_1,gas_co2_lag_2,land_use_change_co2_lag_1,land_use_change_co2_lag_2,oil_co2_lag_1,oil_co2_lag_2,co2
0,1853,Stany Zjednoczone,0.08374982478171236,0.0788788627150636,0.05441104511896965,0.0,0.0,0.0,0.06964430245455408,0.0659600545578094,0.0,0.0,0.0,0.0,0.5019855604687724,0.4893985942771309,0.0,0.0,0.49542737613627646
0,1854,Stany Zjednoczone,0.09079000699383385,0.08374982478171236,0.05282373777488933,0.05441104511896965,0.0,0.0,0.07612001490993474,0.06964430245455408,0.0,0.0,0.0,0.0,0.49429401694592917,0.5019855604687724,0.0,0.0,0.5009843901740187
0,1855,Stany Zjednoczone,0.09083604432484217,0.09079000699383385,0.10256549359798325,0.05282373777488933,0.0,0.0,0.08124231763131581,0.07612001490993474,0.0,0.0,0.0,0.0,0.4988002625551313,0.49429401694592917,0.0,0.0,0.49501381216480134
0,1856,Stany Zjednoczone,0.08870981810438203,0.09083604432484217,0.09957343692130773,0.10256549359798325,0.0,0.0,0.09077010743942886,0.08124231763131581,0.0,0.0,0.0,0.0,0.4912272721797294,0.4988002625551313,0.0,0.0,0.49577225433166877
0,1857,Stany Zjednoczone,0.09073039629106565,0.08870981810438203,0.09666868263211183,0.09957343692130773,0.0,0.0,0.09245426136774146,0.09077010743942886,0.0,0.0,0.0,0.0,0.49166326565429164,0.4912272721797294,0.0,0.0,0.48862568525039907
0,1858,Stany Zjednoczone,0.08846013893270255,0.09073039629106565,0.14077302134708322,0.09666868263211183,0.0,0.0,0.09203941173290574,0.09245426136774146,0.0,0.0,0.0,0.0,0.484745782839957,0.49166326565429164,0.0,0.0,0.4884957530777441
0,1859,Stany Zjednoczone,0.08876306732416786,0.08846013893270255,0.13666644253766502,0.14077302134708322,0.0,0.0,0.0906472877494461,0.09203941173290574,0.0,0.0,0.0,0.0,0.484871659402486,0.484745782839957,0.0,0.0,0.49323049094988874
0,1860,Stany Zjednoczone,0.09128152566449962,0.08876306732416786,0.1771539429367416,0.13666644253766502,0.0,0.0,0.0958937568679599,0.0906472877494461,0.0,0.0,0.0,0.0,0.488550794427436,0.484871659402486,0.0,0.0,0.4342896464702461
0,1861,Stany Zjednoczone,0.0938941689289929,0.09128152566449962,0.17246034930556173,0.1771539429367416,0.0,0.0,0.09729980831827122,0.0958937568679599,0.0,0.0,0.0,0.0,0.43054980652742836,0.488550794427436,0.00036695439324578935,0.0,0.39495665250683976
0,1862,Stany Zjednoczone,0.09182123379066495,0.0938941689289929,0.21014031091707838,0.17246034930556173,0.0,0.0,0.08999148929314309,0.09729980831827122,0.0,0.0,0.0,0.0,0.39315428153145004,0.43054980652742836,0.0015246633808980996,0.00036695439324578935,0.38259817897198917
0,1863,Stany Zjednoczone,0.09511676780081826,0.09182123379066495,0.20510544802249267,0.21014031091707838,0.0,0.0,0.09054185079135536,0.08999148929314309,0.0,0.0,0.0,0.0,0.3808316242953499,0.39315428153145004,0.002158743695882327,0.0015246633808980996,0.3723197981615035
0,1864,Stany Zjednoczone,0.10207835436043569,0.09511676780081826,0.2004431970241485,0.20510544802249267,0.0,0.0,0.10293448686838712,0.09054185079135536,0.0,0.0,0.0,0.0,0.36859714784160913,0.3808316242953499,0.0018005698485336682,0.002158743695882327,0.3550846694069541
0,1865,Stany Zjednoczone,0.10588172291909916,0.10207835436043569,0.23506434521683425,0.2004431970241485,0.0,0.0,0.10817149563740618,0.10293448686838712,0.0,0.0,0.0,0.0,0.35085836071213466,0.36859714784160913,0.0014278515884148088,0.0018005698485336682,0.335863776363122
0,1866,Stany Zjednoczone,0.09997883130440327,0.10588172291909916,0.22972117447383314,0.23506434521683425,0.0,0.0,0.10572731829117678,0.10817149563740618,0.0,0.0,0.0,0.0,0.33245065616237607,0.35085836071213466,0.0016486638882568282,0.0014278515884148088,0.33034248418770545
